year_filed,21st Century Communications And Video Accessibility,Accountable Pipeline Safety and Partnership,Age Discrimination In Employment,Air Transportation Safety And System Stabilization,Airline Deregulation,Airport Noise And Capacity,Alternative Energy Portfolio Standards,American Clean Energy And Security,American Jobs Creation,American Microturbine Manufacturing and Clean Energy Deployment,American Recovery And Reinvestment,American Taxpayer Relief,Americans With Disabilities,Anti Drug Abuse,Anti Kickback,Anti Price Discrimination,Antitrust Procedures And Penalties,Arms Export Control,Assignment Of Claims,Atomic Energy,Automobile Dealers' Day in Court,Aviation And Transportation Security,Aviation Noise And Capacity,Aviation Safety And Noise Abatement,Aviation Safety and Capacity Expansion,Balanced Budget,Balanced Budget Refinement,Bank Enterprise,Bank Holding Company,Bank Secrecy,Bank Service Company,Banking,Bankruptcy Reform,Benefits Improvement And Protection,Black Lung Benefits,Black Lung Benefits Revenue,Brady,Brady Handgun Violence Prevention,Budget Reconciliation,Cable,Cable Communications Policy,Cable Television Consumer Protection And Competition,Change In Bank Control,Check Clearing for the 21st Century,Child Online Protection,Children' S Online Privacy Protection,Children' S Television,Civil Rights,Clean Air,Clean Air Planning,Clean Power,Clean Water,Clear Skies,Climate Stewardship,Clinical Laboratory Improvement,Coal Industry Retiree Health Benefit,Coal Mine Safety and Health,Coast Guard Authorization,Commodity Exchange,Commodity Futures Trading Commission,Communications,Communications Assistance for Law Enforcement,Communications Decency,Communications Satellite,Community Development Banking And Financial Institutions,Community Reinvestment,Community Renewal Tax Relief,Companies,Competitive Equality Banking,Comprehensive Energy Policy,"Comprehensive Environmental Response, Compensation, And Liability",Comprehensive Smoking Education,Consolidated Appropriations,Consolidated Budget Reconciliation,Consolidated Omnibus Budget Reconciliation,Consolidated Omnibus Reconciliation,Consumer Credit Protection,Consumer Product Safety Improvement,Continued Dumping And Subsidy Offset,Controlled Substances,Controlling the Assault of Non-Solicited Pornography And Marketing Act,Copyright,Credit Card Accountability Responsibility and Disclosure ,Crime Control,Defense Production,Deficit Reduction,Department Of Energy Organization,Department of Defense Appropriations ,Deposit Insurance Funds,Depository Institution Management Interlocks,Depository Institutions Deregulation And Monetary Control,Dietary Supplement Health And Education,Digital Millennium Copyright,Disaster Relief,Dodd Frank Wall Street Reform And Consumer Protection,Drug Price Competition And Patent Term Restoration,Drug Price Competition and Patent Term Restoration,Economic Growth And Regulatory Paperwork Reduction,Economic Growth And Tax Relief Reconciliation,Economic Recovery Tax,Economic Stimulus,Education,Electric Customer Choice And Competition,Electric Power Competition,Electric Restructuring,Electric Utility Industry Restructuring,Electronic Communications Privacy,Electronic Fund Transfer,Emergency Economic Stabilization,Emergency Low Income Preservation,Emergency Planning And Community Right To Know,Emergency Wartime Supplemental Appropriations,Employee Retirement Income Security,Endangered Species,Energy Improvement And Extension,Energy Independence And Security,Energy Policy,Energy Reorganization,Energy Tax Incentives,Environment Protection,Equal Credit Opportunity,Equal Pay,Expedited Funds Availability,Export Administration,Fair And Accurate Credit Transactions,Fair Credit Reporting,Fair Debt Collection Practices,Fair Housing Amendments,Fair Labor Standards,Fair Packaging And Labelling,Fairness In Asbestos Injury Resolution,False Claims,Family And Medical Leave,Farm Credit,Farm Credit System Reform,Farm Security And Rural Investment,Fdic Improvement,Federal Assignment Of Claims,Federal Aviation,Federal Aviation Administration Authorization,Federal Deposit Insurance Corporation Improvement,Federal Deposit Insurance Reform,Federal Employers Liability,Federal Energy Policy,Federal Facilities Compliance,"Federal Food, Drug, And Cosmetic",Federal Gambling Devices,Federal Hazardous Substances,"Federal Insecticide, Fungicide And Rodenticide",Federal Mine Safety and Health,Federal Reserve,Federal Telemarketing And Consumer Fraud And Abuse Prevention,Federal Telephone Consumer Protection,Federal Tort Claims,Federal Water Pollution Control,"Financial Institutions Reform, Recovery, And Enforcement",Financial Institutions Regulatory And Interest Rate Control,Financial Institutions Supervisory,Financial Regulatory Relief and Economic Efficiency,Financial Services Regulatory Relief,Fishery Conservation and Management,Flammable Fabrics,Flood Disaster Protection,Food And Drug Administration Modernization,Food Security,"Food, Agriculture, Conservation And Trade",Foreign Account Tax Compliance,Foreign Corrupt Practices,Foreign Investment In Real Property Tax,Fracturing Responsibility and Awareness of Chemicals,Futures Trading Practices,Garn St . Germain Depository Institutions,General Mining,Generic Animal Drug And Patent Term Restoration,Generic Drug Enforcement,Georgia Hazardous Site Response,Geothermal Steam,Government Securities,Gramm Leach Bliley Financial Services Modernization,Great Lakes Critical Programs,Gulf Opportunity Zone,Hart Scott Rodino Antitrust Improvements,Hazardous Liquid Pipeline Safety,Hazardous Materials Transportation,Hazardous Materials Transportation Authorization,Health Care And Education Reconciliation,Health Insurance Portability And Accountability,Health Maintenance Organization,Health Security,Helping Families Save Their Homes Act,Heroes Earnings Assistance And Relief Tax,Higher Education,Highway Safety,Home Mortgage Disclosure,Home Owners' Loan,Home Ownership And Equity Protection,Homeland Investment,Homeland Security,Household Goods Transportation,Housing And Community Development,Housing And Economic Recovery,Housing Assistance Tax,Housing Opportunity Program Extension,Immigration Reform And Control,Indian Gaming Regulatory,Insider Trading And Securities Fraud Enforcement,Insolvency,Intercoastal Shipping,Intermodal Surface Transportation Efficiency,Internal Revenue Service Restructuring And Reform,International Air Transportation Competition,International Banking,International Lending Supervision,International Maritime Satellite Telecommunications,International Money Laundering Abatement And Anti Terrorist Financing,Interstate Banking And Branching Efficiency,Interstate Commerce,Interstate Commerce Commission Termination,Interstate Horseracing ,Interstate Land Sales Full Disclosure,Interstate Wire,Investment Advisers,Investment Company,Irs Restructuring And Reform,Job Creation,Job Creation And Worker Assistance,Jobs And Growth Tax Relief Reconciliation,Jobs Creation,Katrina Emergency Tax Relief,Low Carbon Economy,Low Income Housing Preservation And Resident Homeownership,Low Level Radioactive Waste Policy,Low Level Radioactive Waste Policy Amendments,Magnuson Moss Warranty,"Marine Protection, Research And Sanctuaries",Maritime Security,Maritime Transportation Security,Market Reform,Mcfadden,Meaning Of Private Securities Litigation Reform,Medical Device User Fee And Modernization,Medical Waste Tracking,Medicare And Medicaid Patient And Program Protection,Medicare Balanced Budget Refinement,Medicare Improvements For Patients And Providers,Medicare Modernization,"Medicare Prescription Drug, Improvement, And Modernization","Medicare, Medicaid And Schip Balanced Budget Refinement","Medicare, Medicaid, And Schip Benefits Improvement And Protection",Merchant Marine,Migratory Bird Treaty,Mineral Lands Leasing,Money Laundering Control,Money Laundering Suppression,Motor Carrier,Motor Vehicle Information and Cost Savings,Multi Employer Pension Plan Amendments,Multi Family Assisted Housing Reform And Affordability,Multiemployer Pension Plan Amendments,National Bank,National Cooperative Research And Development,National Dam Inspection,National Emission Standards,National Energy Policy,National Environmental Policy,National Flood Insurance,National Flood Insurance Reform,National Housing,National Labor Relations,National Manufactured Housing Construction And Safety Standards,National Traffic And Motor Vehicle Safety,Natural Gas,Natural Gas Pipeline Safety,Natural Gas Policy,Natural Gas Wellhead Decontrol,Noise,Nonadmitted and Reinsurance Reform,Nuclear Waste Policy,Nutrition Labeling And Education,Occupational Safety And Health,Ohio Electric Restructuring,Oil Industry Tax Break Repeal,Oil Pollution,Older Workers Benefit Protection,Omnibus Budget Reconciliation,Organized Crime Control,Orphan Drug,Outer Continental Shelf Lands,Paperwork Reduction And Regulatory Improvement,Patient Protection And Affordable Care,Pediatric Research Equity,Peer Review Improvement,Pension Annuitants' Protection,Pension Funding Equity,Pension Protection,Pipeline Safety,Pipeline Safety Improvement,Pipeline Safety Reauthorization,Pollution Prevention,Port And Tanker Safety,Powerplant and Industrial Fuel Use,Prescription Drug Marketing,Prescription Drug User Fee,Price Anderson Amendments,Price Anderson Nuclear Industries Indemnity,Private Securities Litigation Reform,Protecting Americans from Tax Hikes,Protection Of Children From Sexual Predators,Public Broadcasting,Public Company Accounting Reform And Investor Protection,Public Health Security and Bioterrorism Preparedness Response,Public Health Service,Public Utilities Regulatory Policies,Public Utility Holding Company,Public Utility Regulatory Policy,Railroad Retirement,Railway Labor,Real Estate Investment Trust,Real Estate Settlement Procedures,Rehabilitation,Reit Modernization,Resource Conservation And Recovery,Retirement Equity,Retirement Protection,Revenue,Revenue Reconciliation,Riegle Community Development And Regulatory Improvement,Riegle Neal Interstate Banking and Branching Efficiency,Robert T. Stafford Disaster Relief and Emergency Assistance,Safe Drinking Water,Safe Medical Devices,Sarbanes Oxley,Satellite Home Viewer Improvement,Satellite Television Extension And Localism,Savings And Loan Holding Company,Secure And Fair Enforcement For Mortgage Licensing,Securities,Securities Enforcement And Penny Stock Reform,Securities Exchange,Securities Investor Protection,Service Contract,Servicemembers Civil Relief,Sherman Antitrust,Shipping,Small Business,Small Business Investment,Small Business Job Protection,Small Business Jobs,Small Business Loan Securitization And Secondary Market Enhancement,Small Business Protection,Social Security,Soft Drink Interbrand Competition,Soldiers' And Sailors' Civil Relief,Solid Waste Disposal,Solid Waste Management,Staggers Rail,Stela Reauthorization,Superfund Amendments And Reauthorization,Support Anti-terrorism by Fostering Effective Technologies,Surface Mining Control And Reclamation,Sustainable Fisheries,Tariff,Tax Equity And Fiscal Responsibility,Tax Extenders And Alternative Minimum Tax Relief,Tax Increase Prevention,Tax Increase Prevention And Reconciliation,Tax Reform,Tax Relief And Health Care,Tax Relief Extension,"Tax Relief, Unemployment Insurance Reauthorization, And Job Creation",Tax Technical Corrections,Taxpayer Relief,Technical And Miscellaneous Revenue,Telecommunications,Terrorism Risk Insurance,Terrorism Risk Insurance Extension,Terrorism Risk Insurance Program Reauthorization,Toxic Substances Control,Toxic Substances Recovery,Trade,Trade Sanctions Reform and Export Enhancement,Trademark,Trading with the Enemy,Trucking Industry Regulatory Reform,Trust Indenture,Truth In Lending,Truth In Negotiation,U . S . Oil Pollution,Uniformed Services Employment And Reemployment Rights,United States Housing,Uniting And Strengthening America By Providing Appropriate Tools Required To Intercept And Obstruct Terrorism,Usec Privatization,Veterans Health Care ,Virginia Electric Utility Restructuring,Water Power,Water Quality,Work Incentives Improvement,Worker Adjustment And Retraining Notification,"Worker, Homeownership, And Business Assistance","Worker, Retiree, And Employer Recovery",Year 2000 Information And Readiness Disclosure
1994,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,45,0,0,11,0,0,0,2,0,0,7,1,6,0,0,0,0,2,0,1,4,0,32,0,0,0,0,0,4,0,0,0,0,1,0,4,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,43,0,0,0,2,0,0,0,9,0,0,0,0,5,2,0,3,0,0,12,0,0,0,0,1,0,0,0,10,0,0,0,0,2,0,0,1,1,12,0,1,0,4,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,19,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,1,3,3,2,0,0,0,1,6,0,0,3,0,19,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,1,0,0,0,40,0,0,0,4,0,1,0,1,0,0,0,0,1,0,78,0,1606,0,0,0,2,0,0,0,0,0,0,0,11,0,0,1,1,0,0,7,3,1,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,2,3,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1995,0,0,6,0,15,16,0,0,0,0,0,0,32,7,0,6,2,11,0,13,0,2,1,2,1,18,0,4,509,14,0,38,8,8,5,1,2,1,6,653,326,100,13,0,0,0,2,29,546,0,0,168,0,0,2,71,8,0,12,0,223,0,0,8,16,74,0,8,12,1,451,2,0,0,10,0,21,10,0,6,0,53,0,9,0,0,9,1,92,1,7,0,0,1,0,9,21,0,0,4,0,0,0,0,0,0,0,5,0,0,12,0,225,18,0,0,56,0,0,5,43,0,6,7,0,18,6,1,14,3,0,34,2,0,0,0,122,0,27,2,166,0,12,0,3,88,1,5,15,7,133,0,3,4,21,82,1,11,1,0,0,3,0,9,1,8,0,2,3,0,1,10,3,1,1,1,1,1,3,2,0,19,6,7,0,0,0,16,8,0,0,3,1,9,33,0,0,0,1,4,0,0,0,1,66,1,0,2,8,0,1,2,4,1,0,30,22,0,2,5,0,54,166,0,0,0,0,0,0,0,4,0,0,4,1,0,0,2,2,0,0,2,5,0,0,0,0,0,0,42,0,2,0,1,12,2,3,0,7,33,1,1,2,2,26,0,1,33,8,3,9,65,18,48,27,10,0,1,3,71,0,0,32,0,230,60,18,19,2,0,0,3,1,0,0,1,0,2,7,1,2,3,4,4,0,0,0,0,24,0,0,6,1,35,10,6,24,3,19,1,0,204,1,1,22,68,20,348,0,31,15,0,3,0,7,0,832,0,9191,2,1,0,33,5,3,3,0,0,1,0,41,1,0,13,2,12,0,43,17,21,0,6,6,0,0,0,132,0,0,0,0,0,4,12,0,0,0,67,1,44,0,11,2,5,26,28,2,6,5,0,0,0,5,0,8,2,0,2,0,0,0
1996,0,6,20,0,24,15,0,1,0,0,7,0,65,6,0,9,0,13,1,42,1,5,1,1,1,46,0,6,1008,25,0,88,65,0,0,0,4,2,15,969,349,79,43,6,0,0,9,39,988,0,0,331,0,0,4,20,20,0,31,1,441,0,0,8,20,203,0,29,17,3,573,7,2,0,7,1,22,7,0,22,0,47,0,15,0,4,2,0,295,7,16,7,0,0,0,19,44,16,0,7,0,0,0,7,0,0,0,14,0,4,31,0,392,20,0,0,231,10,2,16,82,0,11,7,0,60,19,2,31,4,0,50,5,11,5,0,188,0,25,3,336,0,9,0,1,204,8,6,21,12,317,2,4,0,58,190,2,13,0,0,1,4,1,37,3,11,0,7,3,0,2,11,0,0,8,5,0,4,13,4,0,46,5,18,0,0,6,19,8,0,0,10,1,30,94,0,0,0,1,19,0,0,2,2,84,2,1,4,5,0,1,2,2,1,0,44,20,23,0,8,1,106,659,0,0,0,0,0,0,0,15,38,7,6,3,0,0,5,7,1,0,4,22,0,0,0,1,0,0,50,1,7,0,1,18,8,9,0,8,75,1,2,1,45,41,0,2,101,5,3,9,113,11,98,49,6,0,104,6,132,0,0,53,0,207,102,35,9,6,0,0,2,0,0,0,2,0,3,8,0,1,6,6,67,0,353,0,0,35,0,0,21,4,178,56,1,14,6,32,0,0,294,1,2,50,62,58,673,0,68,22,0,3,0,6,0,2207,2,19449,1,1,0,49,24,27,30,28,0,2,0,89,1,1,20,3,11,0,58,28,22,1,9,7,0,0,0,329,0,0,0,0,0,5,1023,0,0,0,107,0,82,0,21,2,1,29,65,3,8,30,0,0,0,2,0,155,5,0,5,0,0,0
1997,0,6,34,0,21,20,0,1,5,0,25,0,170,12,19,15,4,15,2,58,2,9,1,3,1,217,0,12,1529,34,0,150,259,1,0,0,4,2,11,1255,498,122,64,6,0,1,19,72,1380,0,0,529,0,0,21,15,23,10,64,1,952,1,10,8,29,298,0,60,19,9,894,2,9,0,15,0,27,10,0,29,0,54,11,11,1,24,4,0,864,5,8,15,0,0,0,29,65,104,0,12,0,0,50,0,3,3,0,26,0,6,32,0,620,47,0,0,497,17,2,49,155,2,12,9,0,110,40,5,97,8,0,130,12,5,3,0,295,10,31,8,431,0,13,0,5,574,12,18,32,8,494,9,14,0,132,222,9,25,2,0,2,8,1,49,5,5,1,9,6,0,0,8,19,2,16,7,1,5,12,5,0,240,10,30,1,0,74,26,6,0,0,28,1,39,159,8,0,0,1,42,0,0,5,5,51,1,0,3,9,0,2,3,6,1,0,59,31,46,22,10,8,191,994,0,0,0,0,0,0,0,23,44,12,15,4,0,0,2,6,7,0,11,23,0,0,0,2,0,0,102,2,9,2,1,35,13,14,0,10,110,1,2,1,66,68,2,2,97,14,10,19,141,20,126,107,13,0,189,16,246,0,0,120,0,191,109,78,36,14,0,0,5,0,0,0,4,0,3,11,0,12,11,15,153,0,1629,0,0,122,0,10,55,11,386,117,3,27,7,74,4,0,499,2,2,63,20,65,901,0,66,38,0,15,0,12,0,6137,5,32956,4,1,0,107,18,41,42,175,0,1,0,155,1,4,19,1,21,0,88,55,25,2,8,12,0,0,0,515,0,0,0,0,4,9,2771,0,0,0,173,0,153,0,43,2,6,66,150,8,15,48,2,0,0,3,5,215,12,0,11,0,0,0
1998,0,10,59,2,23,23,0,1,7,0,27,3,214,10,5,22,4,17,1,59,1,7,1,3,2,437,0,13,1283,30,0,124,258,6,2,0,2,1,14,966,385,124,75,23,1,0,13,184,1305,0,0,474,0,0,19,12,33,6,56,1,947,18,7,12,22,293,1,78,14,5,885,2,5,0,29,0,42,7,0,29,0,61,3,9,1,13,2,3,793,4,7,28,0,0,0,42,77,91,0,8,0,0,70,0,17,8,0,26,4,4,42,0,590,95,0,0,393,13,5,59,277,5,13,12,0,174,80,11,82,7,0,207,15,4,3,0,243,4,34,10,396,0,15,0,3,571,18,21,26,7,489,20,24,2,109,199,9,24,2,0,3,6,2,102,2,1,0,21,5,0,1,7,0,1,15,15,1,5,20,3,0,215,11,36,1,0,129,29,1,0,0,32,3,49,123,8,0,0,0,40,0,0,8,9,54,4,0,0,5,0,3,5,5,1,0,53,23,42,56,12,5,183,984,0,0,0,0,0,0,0,19,27,11,16,9,1,0,3,3,4,0,11,14,0,0,1,2,0,0,97,4,7,1,1,27,10,16,53,11,99,0,2,0,32,64,6,2,112,19,8,19,94,19,88,91,12,0,133,16,232,0,0,124,0,156,107,63,35,17,0,0,3,0,0,0,7,0,1,6,0,9,6,14,138,0,2157,0,0,91,0,0,53,19,370,94,3,23,9,77,2,0,467,0,2,47,16,56,777,0,82,34,0,10,0,9,0,6804,6,34297,8,1,0,97,5,47,36,117,0,1,2,187,3,7,15,2,17,0,81,50,21,2,9,7,0,0,0,457,0,0,0,0,51,5,2302,0,0,0,179,0,145,0,63,2,9,57,217,9,19,22,14,0,67,4,0,206,5,0,11,0,0,22
1999,0,15,46,5,35,26,0,0,10,0,25,0,245,14,1,27,1,24,2,67,1,11,1,3,1,516,46,20,1736,46,0,163,392,1,2,1,7,3,13,945,474,169,96,18,12,13,17,154,1533,0,0,537,0,0,19,29,48,4,57,1,1135,15,14,19,13,386,1,103,15,6,943,2,22,1,12,0,45,8,0,35,0,65,2,11,1,14,1,0,694,3,14,43,16,0,0,39,80,130,0,9,0,0,132,1,78,8,2,41,0,4,62,0,610,78,0,0,499,19,3,58,213,7,21,7,0,119,123,17,85,13,0,262,17,4,1,0,216,6,33,9,467,0,12,0,5,638,16,19,29,6,600,24,23,0,124,193,14,29,0,0,2,5,3,126,3,2,0,22,12,0,0,13,0,2,13,13,2,4,81,2,0,250,17,35,1,0,153,31,0,0,0,73,4,74,140,20,0,0,0,38,0,0,8,6,112,2,29,0,11,47,3,6,3,3,0,68,29,35,38,14,5,272,1191,4,0,0,0,0,0,0,13,41,10,18,2,2,2,2,7,2,0,4,17,6,0,1,1,0,0,112,2,6,0,1,27,10,11,23,15,116,0,2,0,51,72,8,3,164,18,9,17,115,19,97,83,30,0,178,19,238,0,0,133,0,115,106,63,39,17,0,0,5,0,0,0,6,0,3,5,0,8,15,10,189,0,2820,0,4,78,1,0,52,13,396,153,2,39,9,106,4,0,557,2,2,43,15,56,908,0,89,30,0,34,0,9,0,7641,6,36500,5,1,0,126,19,23,49,101,0,1,4,170,1,5,25,3,13,0,79,56,22,9,12,8,0,0,0,444,0,0,1,0,47,4,2423,0,0,0,202,0,143,0,82,2,7,82,186,6,26,31,9,0,55,6,0,255,17,0,18,0,0,338
